num,id_unique,nameuser,ratinguser,dateuser,textreviewuser,propertyinfo,resort_type,apart_type,ghouse_type,hotels_type,capsule_type,homest_type,camp_type,villas_type,propertytype,ratingprop,good_label,conve_label,impre_label,superb_label,propertylabel,reviewamount,randomrate,propertyaddress,longitude,latitude,landmarknear,,,
577,16986018,Christina A.,9.7,03-Jan-20,"Very recommended! I stayed 2 nights, the room is very spacious. It has 1 double bed and sofa bed. They provided 4 pillows 2 bolsters and 2 blankets. And also the kitchen equipped with water dispenser, microwave, sink, fridge, and all the kitchen ware. The place is in the city center. You can park your car in basement, and it’s very good in rainy season. For family of 4 it’s perfect!!!",Rumah Aca,0,0,1,0,0,0,0,0,GUEST HOUSES,8.5,0,0,1,0,Impressive,192,4,"Jalan Imam Bonjol No. 47 , Dago, Bandung, Jawa Barat, Indonesia",-6.8901284,107.6151509,Sate Building,,,
1503,16988561,Ricky P.,9.7,27-Dec-21,"I enjoy staying here. The place is comfortable, clean.",OYO 3509 Pondok Yanti,0,0,0,1,0,0,0,0,HOTELS,6.6,1,0,0,0,Good,22,5,"Jl. Lembah Sarimas, Palasari, Kec. Ciater, Kabupaten Subang, Jawa Barat, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7318678,107.6547741,Kawah Putih,,,
944,16990309,Izzan H.,8.5,04-Jan-22,"Very good for family gateway. Good locations, good hotel conditions, warm staffs.",Moxy Bandung,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,1859,5,"Jalan Ir. H. Djuanda No. 69, Dago, Dago, Bandung, Jawa Barat, Indonesia, 40115",-6.9003605,107.6120026,Geological Museum,,,
859,16990575,Rissa R.,8.5,08-Jan-21,,Tibera Taman Cibeunying,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,260,5,"Jalan Taman Cibeunying Selatan No.7, Bandung Wetan, Riau Street, Bandung, Jawa Barat, Indonesia, 40113",-6.9081216,107.6261752,Geological Museum,,,
221,16991832,Tari F. S.,8.5,09-Jan-22,,Four Points by Sheraton Bandung,0,0,0,1,0,0,0,0,HOTELS,8.8,0,0,1,0,Impressive,1859,4,"Jl. Ir. H. Juanda 46, Dago, Bandung, Jawa Barat, Indonesia, 40105",-6.9013512,107.6125679,Sate Building,,,
2096,16997033,Mita,8.5,04-Jan-20,,Wisma Joglo,0,0,1,0,0,0,0,0,GUEST HOUSES,8,0,1,0,0,Convenient,956,3,"Jalan Raya Dago Resort No. 19, Dago, Dago Atas, Bandung, Jawa Barat, Indonesia, 40141",-6.8772577,107.6174119,Taman Hutan Raya Juanda,,,
1367,17003531,Fadjar E. T.,9.7,30-Oct-21,"Please keep the room clean, the bathroom, especially if it is damaged, should not be rented out to the customer. On the sheets, the pillowcases look like they haven't been washed, it's not recommended for those whose intentions are healing, instead of getting angry.",OYO 3040 D'pineapple Villa,0,0,0,0,0,0,0,1,VILLAS,8.1,0,1,0,0,Convenient,263,4,"0000, Ciater, Jawa Barat, Subang,41281, Indonesia, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7471523,107.6392892,Kawah Putih,,,
2065,17005645,sari n.,8.5,25-Oct-21,,Dago Highland Resort,1,0,0,0,0,0,0,0,RESORTS,8,0,1,0,0,Convenient,3922,3,"Jl. Bukit Pakar Timur IV No. 88 Dago Pakar , Dago Atas, Bandung, Jawa Barat, Indonesia, 40141",-6.8617564,107.6355892,Taman Hutan Raya Juanda,,,
1349,17007808,Anton M.,9.7,01-Apr-21,Those are pretty good,Villa Marindu And Glamping,0,0,0,0,0,0,0,1,VILLAS,7.8,0,1,0,0,Convenient,270,5,"Jalan Sariater No. 29, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7346335,107.652374,Kawah Putih,,,
2052,17007917,Aditya B.,10,01-Aug-21,,Rumah Jae - HALO JAE,0,0,0,0,0,0,0,1,VILLAS,8.2,0,1,0,0,Convenient,140,4,"Jalan Dago Tropical No. 168 Buniwangi Bandung, Dago Atas, Bandung, Jawa Barat, Indonesia, 40390",-6.85207,107.624499,Taman Hutan Raya Juanda,,,
1955,17012198,Emeliana L. M.,8.5,28-Sep-21,"Mineral water free flow, straight directly to Braga street.",favehotel Braga Bandung,0,0,0,1,0,0,0,0,HOTELS,8.4,0,0,1,0,Impressive,7260,4,"Jalan Braga No. 99 - 101, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9169595,107.6091119,"Braga, Asia Afrika",,,
502,17012527,Wiji S.,9.7,07-Mar-22,,de Sofia Dago,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,4969,3,"Jl. Tengku Angkasa No.27, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",-6.8913265,107.6159795,Sate Building,,,
902,17012541,Mochamad F. Y.,6,01-Mar-22,"Breakfast not normally, very limited.",M Premiere Hotel Dago,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,4187,4,"Jl. Sultan Tirtayasa No. 5, Dago, Bandung, Jawa Barat, Indonesia, 40114",-6.9023519,107.6124921,Geological Museum,,,
1339,17014423,Rizkyah M.,9.4,03-Jan-22,The manager is very helpful. Fast response everytime u need. The building is spacious so it can be crowded. Worth the price n place if you stay more than 10 people. The clean area can be used to play and relax.,Runia Lembang,0,0,0,0,0,0,0,1,VILLAS,8.8,0,0,1,0,Impressive,84,5,"Jalan Kolonel Masturi Km.4 Lembang Asri, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8214083,107.6055204,Kawah Putih,,,
1925,17018976,Kevin M. R.,5.9,14-Dec-21,"Con-Dirty room, dirty swimming pool, and lots of flies in the room, long check-in process. Pros-Friendly and helpful staffs.",Narima Resort Bandung,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,31,3,"Jln. Tangkuban Perahu no. 48, Cibogo, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8109279,107.6249374,Kawah Putih,,,
1933,17020515,Fajar R. S.,5.7,06-Feb-22,Too crowded since it is located in the center of Braga street. Facing a parking difficulty due to music event that is not informed to the guests.,de Braga by Artotel,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,2181,4,"Jalan Braga No. 10, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9194606,107.6098208,"Braga, Asia Afrika",,,
1739,17021008,Lastri,9.7,06-Jan-22,"The villa is good, suitable for bringing family members, yesterday I brought 7 people. It&amp;#39;s comfortable, you don&amp;#39;t need to use AC because the air is cold. Once towards the evening into the morning the air is really cold. There are 3 floors below the sofa tv fridge water heater dispenser. The bathroom is on the second floor. Anyway, yesterday's holiday was fun. The villa is good, I give it five stars.",Villa Kupu Kupu,0,0,0,0,0,0,0,1,VILLAS,8.4,0,0,1,0,Impressive,94,4,"Jl. Kol. Masturi No. 249 KM 11 Kab. Bandung Barat, Parongpong, Bandung, Jawa Barat, Indonesia, 40598",-6.8040778,107.5853509,Kawah Putih,,,
1944,17021276,SYAHARA D. A.,8.8,20-Dec-21,,Collection O 22 Hotel Pasar Baru Heritage,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,1716,5,"Jl. Otto Iskandar Dinata No.84-92, Kb. Jeruk, Kec. Andir, Kota Bandung, Bandung, Braga, Bandung, Jawa Barat, Indonesia, 40180",-6.9177853,107.6038819,"Braga, Asia Afrika",,,
118,17024399,Petra C.,8.5,20-Feb-19,"Strategic location, quiet, clean, friendly. Recommended.",Buminanienie Guesthouse,0,0,1,0,0,0,0,0,GUEST HOUSES,8.1,0,1,0,0,Convenient,72,4,"Jalan Wira Angun-angun No.15, Citarum, Bandung Wetan, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9044901,107.6144342,Sate Building,,,
1303,17033656,nelson p.,8.5,27-Dec-21,This villa is comfortable but there are some things that need to be improved. 1. Warm water for bathing cannot always be used. 2. To add lighting for the incline path after the front portal. 3. Plants along the incline path to the front parking lot of the villa so that it is neat so it doesn't make the car body smooth. Thanks.,CitrusHill Private Villa Syariah di tengah Kebun Lemon,0,0,0,0,0,0,0,1,VILLAS,0,0,0,0,0,0,4,0,"Nagrak, Ciater, Subang Regency, West Java, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7565403,107.6629672,Kawah Putih,,,
1696,17035343,Yuda D.,10,23-Feb-22,The place is clean and the breakfast is delicious,Pesona Bamboe Lembang,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,5060,5,"Jl Raya Lembang 227, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8122314,107.6158244,Kawah Putih,,,
2150,17037229,andre s.,9.1,01-Jul-19,"Affordable prices, simple cooking utensils, no bowl only dishes. Overall good is no shortage and is included in accordance with the price paid. thanks.",De Bukit Dago Villa by HouseinBandung,0,0,0,0,0,0,0,1,VILLAS,7.8,0,1,0,0,Convenient,30,4,"Jalan Bukit Pakar Timur IV/D6, Dago Atas, Bandung, Jawa Barat, Indonesia, 40132",-6.8614947,107.6348723,Taman Hutan Raya Juanda,,,
2459,17038351,Ganjar R. P.,9.7,16-Aug-21,"Amazing experience. This villa is perfect for a vacation with family. The location is not far from the city of Bandung. The view from the villa is very beautiful, really can unwind. The villa facilities are quite complete and very comfortable. The villa manager is also very friendly and informative.",Spring Hill Villa Syariah Bandung - 4 Bedrooms,0,0,0,0,0,0,0,1,VILLAS,9,0,0,1,0,Impressive,37,4,"Jalan Daisy Garden no. 56, Cluster Spring Hill, Resort Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 40197",-6.8590609,107.6524849,Taman Hutan Raya Juanda,,,
2458,17038869,arie i.,9.7,29-Apr-18,nice villa with good view.. a place to share holiday with...,Spring Hill Villa Syariah Bandung - 4 Bedrooms,0,0,0,0,0,0,0,1,VILLAS,9,0,0,1,0,Impressive,37,5,"Jalan Daisy Garden no. 56, Cluster Spring Hill, Resort Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 40197",-6.8590609,107.6524849,Taman Hutan Raya Juanda,,,
2424,17038973,Finna F.,10,23-Jan-22,"The staffs were friendly and helpful, cleanliness room is great, and the strategic location was easily access from and to. ____.",The Jayakarta Suites Bandung,0,0,0,1,0,0,0,0,HOTELS,8.4,0,0,1,0,Impressive,9232,4,"Jl. Ir. H. Juanda 381A, Dago Atas, Bandung, Jawa Barat, Indonesia, 40134",-6.8707497,107.6194975,Taman Hutan Raya Juanda,,,
2401,17040114,Reza W.,9.4,25-Dec-18,"Great stay at Roemah Asri Villa. Facilities are good, location not too far off, infinity swimming pool and jacuzzi were great, but the most rewarding of it all was the view of Bandung during sunset, night and just before sunrise! Very recommended!",Roemah Asri Villa - Resort Dago Pakar,0,0,0,0,0,0,0,1,VILLAS,9.1,1,0,0,0,Superb,0,5,"Bukit Pakar Golf 3, Kav 50. Golf Island Residence Resor Dago Pakar, Dago, Bandung, Jawa Barat, Indonesia, 40197",-6.8675325,107.6352826,Taman Hutan Raya Juanda,,,
250,17040354,Thaha U.,9.4,09-Nov-19,All facilities are good and work as intended to be. All staff is friendly and helpful. Very nice.,Selaras Guest House & Restaurant,0,0,1,0,0,0,0,0,GUEST HOUSES,9.1,0,0,0,1,Superb,525,4,"Jalan Taman Cibeunying Selatan No 45, Riau Street, Bandung, Jawa Barat, Indonesia, 40104",-6.9048057,107.6236129,Sate Building,,,
248,17040543,Fendyk F.,9.4,02-Jan-20,Simple. Central city. Affordable,Selaras Guest House & Restaurant,0,0,1,0,0,0,0,0,GUEST HOUSES,9.1,0,0,0,1,Superb,525,5,"Jalan Taman Cibeunying Selatan No 45, Riau Street, Bandung, Jawa Barat, Indonesia, 40104",-6.9048057,107.6236129,Sate Building,,,
1600,17041232,muhamad n. i.,8.5,25-Oct-20,"The owner's response is very good and fast, the villa is clean and well maintained, there are 3 bedrooms, the room is spacious.",Syariah Runia Villa,0,0,0,0,0,0,0,1,VILLAS,9,0,0,1,0,Impressive,18,4,"jl kolonel masturi km4,lembang asri ,nagrak tengah, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.7992762,107.5975954,Kawah Putih,,,
130,17042402,Maladi S.,10,06-Nov-21,,Noor Hotel,0,0,0,1,0,0,0,0,HOTELS,9.1,0,0,0,1,Superb,2272,4,"Jl. Madura No. 6, Riau Street, Bandung, Jawa Barat, Indonesia, 40105",-6.9070039,107.6191969,Sate Building,,,
1586,17044806,Salpiana,8.5,01-Jul-19,,OYO 677 Rianes Family Guest House,0,0,0,1,0,0,0,0,HOTELS,8.3,0,0,1,0,Impressive,146,4,"Jl. Cilumber No.34, Cibogo, Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.806983,107.639426,Kawah Putih,,,
2488,17046350,Yeni S.,5.1,02-Jan-22,"There is no hot water, the water faucet is leaking, the mattress is not clean, the tv doesn't turn on, the air conditioner is noisy.",OYO 90293 Guest House Cigadung 9a,0,0,1,0,0,0,0,0,GUEST HOUSES,7.7,0,1,0,0,Convenient,19,5,"9a, Dago, Jawa Barat, Bandung, Dago Atas, Bandung, Jawa Barat, Indonesia, 40190",-6.8762218,107.6176273,Taman Hutan Raya Juanda,,,
1869,17082209,Handayani P.,8.5,10-Dec-18,"The best villa for family holiday. Comfortable for rest, comfortable to chat with relatives. The villa owner explains all the features in the villa.",Notes from the Mountains,0,0,0,0,0,0,0,1,VILLAS,8.7,0,0,1,0,Impressive,24,3,"Jalan Krisan No.1,RT 03 RW 010, Kavling Stroberi, Terusan Sersan Bajuri, Cihideung, Parongpong, Lembang, Bandung, Jawa Barat, Indonesia, 40558",-6.8122843,107.596327,Kawah Putih,,,
2169,17094770,Hafidz H.,8.5,26-Oct-21,"Friendly staff, affordable, comfy, easy access to city and find food. Will definitely be back here!",Accordia Dago Hotel,0,0,0,1,0,0,0,0,HOTELS,8.4,0,0,1,0,Impressive,2231,4,"Dago Golf Raya 49, Dago Atas, Bandung, Jawa Barat, Indonesia, 40124",-6.8658619,107.6258052,Taman Hutan Raya Juanda,,,
1903,17095053,Bayu S.,10,27-Dec-20,"Nice place, clean room, food ____ & good service.",SanGria Resort & Spa,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,958,4,"Jalan Holtikultura No. 88 Lembang, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.8167468,107.6098218,Kawah Putih,,,
272,17095543,Tianna H.,9.1,27-Oct-21,"So clean, good service and I love stay here. Going to be back!",The Palais Dago Hotel,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,1447,5,"Jl. Ir. H. Djuanda No. 90 Bandung, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.8638594,107.6262114,Sate Building,,,
1584,17102007,Nurul C.,9.7,12-Nov-19,,OYO 677 Rianes Family Guest House,0,0,0,1,0,0,0,0,HOTELS,8.3,0,0,1,0,Impressive,146,5,"Jl. Cilumber No.34, Cibogo, Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.806983,107.639426,Kawah Putih,,,
2209,17102016,mulyadi,6,03-Dec-19,Look old and spooky... but very huge room,Lotus Art & Garden Hotel,0,0,1,0,0,0,0,0,GUEST HOUSES,8.4,0,0,1,0,Impressive,1156,1,"Jl. Dago Pakar Permai 1 No. 25 , Dago Resort, Dago Atas, Bandung, Jawa Barat, Indonesia, 40181",-6.8676876,107.636214,Taman Hutan Raya Juanda,,,
1477,17102267,Mohammad I.,8.5,23-Jan-22,"Overall recommendation, that's the price, only the place is a bit corner, but it's nice in the bathroom there is a pool for swimming/children's swimming, warm water again, but at first I was uncomfortable with the smell of cigarettes, understand that there is no AC this time.",OYO 2141 Pondok Pulo Sari 1,0,0,0,1,0,0,0,0,HOTELS,8,0,1,0,0,Convenient,68,5,"Jl. Sari Alam,41281,Subang,West Java, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7392093,107.6589944,Kawah Putih,,,
724,17105657,M Iqbal P.,5.1,19-Nov-21,Never stay here again for any reason. The room was dirty and far from clean.,Serela Riau by KAGUM Hotels,0,0,0,1,0,0,0,0,HOTELS,8,0,1,0,0,Convenient,5429,4,"Jl. RE Martadinata No. 56, Riau Street, Bandung, Jawa Barat, Indonesia, 40113",-6.9062328,107.6199137,Geological Museum,,,
1448,17108556,yulianto,10,25-Dec-20,,Van House,0,0,0,0,0,0,0,1,VILLAS,8.8,0,0,1,0,Impressive,249,4,"Jl. Cibedug No 08 RT / 01 RW 10 Ds. Cikole Kec. Lembang Kab Bandung Barat, Lembang, Bandung, Jawa Barat, Indonesia, 40390",-6.7958785,107.6484738,Kawah Putih,,,
687,17108695,Andi B. L.,8.5,01-Apr-22,,Tebu Hotel Bandung,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,7303,4,"JL. L.L.R.E Martadinata No.62, Riau, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9063202,107.6202605,Geological Museum,,,
963,17113884,NIKA S.,6,10-Nov-19,"The pay includes breakfast, but the real thing is to get another 25 thousand for breakfast.",Rumah Ebo Guesthouse,0,0,1,0,0,0,0,0,GUEST HOUSES,8.2,0,1,0,0,Convenient,48,5,"Jalan Imam Bonjol No. 27 Lebak gede, Coblong, Kota Bandung, Dago, Bandung, Jawa Barat, Indonesia, 40122",-6.892327,107.6151813,Geological Museum,,,
1407,17119360,,,,,Villa TriTe - Atikah,0,0,0,0,0,0,0,1,VILLAS,7.8,0,1,0,0,Convenient,75,5,"Jl. Graha Ciater,Blok Dawuan, Kampung Sukahurip,Desa Nagrak,Ciater, Subang,Jawa Barat,Indonesia., Lembang, Ciater, Bandung, Indonesia, 41280",-6.7565403,107.6629672,Kawah Putih,,,
1107,17119772,Ardi,9.1,28-Jan-21,,Sindang Reret Hotel Ciwidey,0,0,0,1,0,0,0,0,HOTELS,8.2,0,1,0,0,Convenient,329,4,"Jalan Raya Ciwidey Km 25 Pasir Jambu, Ciwidey, Bandung, Jawa Barat, Indonesia",-7.0833631,107.4827902,Kawah Putih,,,
923,17121036,Nuryadin H.,9,01-Mar-22,,Four Points by Sheraton Bandung,0,0,0,1,0,0,0,0,HOTELS,8.8,0,0,1,0,Impressive,2099,4,"Jl. Ir. H. Juanda 46, Dago, Bandung, Jawa Barat, Indonesia, 40114",-6.9013512,107.6125679,Geological Museum,,,
1068,17121062,Yudi Y.,8.5,20-Sep-21,Great place to hooked,Patuha Tjiwideij - Kawah Putih Ciwidey,0,0,0,1,0,0,0,0,HOTELS,8,0,1,0,0,Convenient,906,3,"Jl. Raya Situ Patenggang Km.8, Ciwidey , Ciwidey, Bandung, Jawa Barat, Indonesia, 40972",-7.1310777,107.4117617,Kawah Putih,,,
2466,17130535,Muhammad,8.4,05-Dec-20,,Zeva Villa Dago,0,0,0,0,0,0,0,1,VILLAS,8.4,0,0,1,0,Impressive,54,5,"Jalan Ranca kendal Raya No 175 Rt 05 Rw 01 Bandung, Dago Atas, Bandung, Jawa Barat, Indonesia, 40190",-6.872684,107.6278651,Taman Hutan Raya Juanda,,,
1016,17134436,Ryan R.,9.7,29-Jan-20,"For the third time, I rent this inn and it's always satisfying. clean, comfortable and strategic lodging and good service from the owner. thank you",ALI2 Pondok Orange 1,0,0,0,0,0,1,0,0,HOMESTAYS,8.9,0,0,1,0,Impressive,36,5,"Kampung Cimanggu RT/RW 01 Desa Patengan, ranca bali Bandung , Ciwidey, Bandung, Jawa Barat, Indonesia, -",-7.1444662,107.3915287,Kawah Putih,,,
508,17138230,ita S.,8.5,23-Dec-21,"the service for this hotel was good, every day they clean the room and fast respond if we need something, friendly employees.. and parking space was enough.. its recommended hotel.",de Sofia Dago,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,4969,3,"Jl. Tengku Angkasa No.27, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132",-6.8913265,107.6159795,Sate Building,,,
492,17146360,Agnes,9.7,09-Mar-22,,Mercure Bandung Nexa Supratman,0,0,0,1,0,0,0,0,HOTELS,8.8,0,0,1,0,Impressive,5362,4,"Tower A Lantai 18; Jl. Merdeka, Babakan Ciamis, Sumur Bandung, Kota Bandung, Jawa Barat , Merdeka, Bandung, Jawa Barat, Indonesia, 40117",-6.9140643,107.6108195,Sate Building,,,
1718,17148363,Khairunnisa N. D.,9.4,02-Dec-16,pretty good place to stay with affordable prices,Villa Enggal Lembang,0,0,0,0,0,0,0,1,VILLAS,8.3,0,0,1,0,Impressive,238,4,"Jalan. Tangkuban Perahu No. 140 - 142, Lembang, Lembang, Bandung, Jawa Barat, Indonesia",-6.8093178,107.6460202,Kawah Putih,,,
1924,17149948,,,,,Villa Istana Bunga - Lavender,0,0,0,0,0,0,0,1,VILLAS,0,0,0,0,0,0,0,0,"Jl. Kol Masturi Km 9 Parompong, Cisarua , Parongpong, Bandung, Jawa Barat, Indonesia, 40559",-6.8028641,107.5829828,Kawah Putih,,,
1939,17151745,Golda G.,9.7,19-Oct-21,"My first visit here and glad to be here. Nice hotel and awesome hospitality, the room so cozy, love the bar at rooftop “dejavu” and will be back one day, thank you de Braga Artotel __",de Braga by Artotel,0,0,0,1,0,0,0,0,HOTELS,8.7,0,0,1,0,Impressive,2181,5,"Jalan Braga No. 10, Braga, Bandung, Jawa Barat, Indonesia, 40110",-6.9194606,107.6098208,"Braga, Asia Afrika",,,
880,17153003,Bahrudin,9.7,25-Feb-22,"The place is clean, the facilities are new because the hotel has only been open for 4 months, thank you traveloka, so I can make content for yt b&m ulin, let's hope the promo continues.",Panen Hotel by Tebu Group,0,0,0,1,0,0,0,0,HOTELS,8.6,0,0,1,0,Impressive,137,4,"LLRE Martadinata St No.100, Citarum, Bandung Wetan, Riau Street, Bandung, Jawa Barat, Indonesia, 40114",-6.9091967,107.6247343,Geological Museum,,,
1427,17155090,RONAL J.,10,08-Feb-22,Pretty good,Sari Ater Hotel,0,0,0,1,0,0,0,0,HOTELS,8.5,0,0,1,0,Impressive,7424,5,"Jl. Raya Ciater - Ciater, Lembang, Ciater, Bandung, Indonesia, 41280",-6.7313756,107.6535055,Kawah Putih,,,
2561,17156508,Jonthon C.,8.8,17-Mar-22,"Easy to find, Well-located, check-in was easy, let me store bags the day I checked out. Two bottles of water provided and there were soap and shampoo dispensers in the shower. No toothbrushes or sandals, but life goes on.",Bukit Dago Hotel,0,0,0,1,0,0,0,0,HOTELS,8.1,0,1,0,0,Convenient,4730,5,"Jl. Ir. H. Juanda No. 311, Dago Atas, Bandung, Jawa Barat, Indonesia, 40134",-6.8769653,107.6168811,Taman Hutan Raya Juanda,,,
